DataCode,Data01,Jess
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,6/680,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4400,6/470,CE-E
4400,6-2.26,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,6-2.26,CE-E
4400,1.54/0.0127,CE-E
4400,2.26/0.0127,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,1.54/0.0127,CE-E
4400,.91/.0127,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,6/470,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,2.26+1.54+0.91,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,2.26/0.0127,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,1.29/70,CE-E
4400,2.26/0.0184,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,2.26/0.0184,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,1.84/0.0184,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,0.91/0.0184,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,2.26/0.0184,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,470+390+150+270,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,5+2,CE-E
4400,12/820,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,820*2,CE-E
4400,1640+180+820,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,820*3,CE-E
4400,820/2460,CE-E
4400,0.3333333333333333*12,CE-E
4400,Dec-40,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,0.0046*820,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,820*4,CE-E
4400,3280*6.5,CE-E
4400,6.5*820*4,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,820/6.1,CE-E
4400,820*3,CE-E
4400,820*3,CE-E
4400,820/2460,CE-E
4400,0.3333333333333333*15,CE-E
4400,15/6.1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,6-Jun,CE-E
4400,9+9,CE-E
4400,6-Sep,CE-E
4400,5+6,CE-E
4400,9+9,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,12-1.5,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,12-1.5,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,10.5-3.78,CE-E
4000,r1,CE-E
4400,12-1.5,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,10.5-3.78,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,6.720000000000001-2.17,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,4.550000000000001/820,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4400,2.17/.005548780,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4400,3.51+2.62+2.91,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,.2*150,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,30+3.51+2.91+2.62,CE-E
4400,3.58/390,CE-E
4400,3.51/0.00917948717948718,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,3.51+2.91,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,6.42+2.46,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4400,390/2.91,CE-E
4000,r1,CE-E
4400,2.95/390,CE-E
4400,0.007564102564102565*150,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4400,1.1346153846153848+2.95+2.95+3.61,CE-E
4400,2.95*3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r1,CE-E
4400,8*45,CE-E
4400,18/100,CE-E
4400,4.5/.18,CE-E
4400,18/280,CE-E
4400,9/100,CE-E
4400,0.06428571428571428*180,CE-E
4400,180*4,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,2.1*3,CE-E
4400,18-6.3,CE-E
4400,2.1+7.79+1.71,CE-E
4400,2.1+1.71+7.79,CE-E
4400,18-11.6,CE-E
4400,6.4/820,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,2.1,CE-E
4400,7.79/.007805,CE-E
4000,r2,CE-E
4400,2.1/.007805,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,1.71/.007805,CE-E
4400,1.71/.007805,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,2.27+1.26+1.89,CE-E
4400,2.27+1.89+1.26,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,1.26/1000,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,2.27/6.38,CE-E
4400,2.27/.00638,CE-E
4400,1.26/1000,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4400,.006*4000,CE-E
4400,.006*4000,CE-E
4400,2.27/.006,CE-E
4400,1.89/.006,CE-E
4400,24/.006,CE-E
4400,5.42/.006,CE-E
4400,24/1000,CE-E
4400,24-5.42,CE-E
4400,18.58/1000,CE-E
4400,2.27/.01858,CE-E
4400,1.89/.01858,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,1.26/.01858,CE-E
4400,.01858*1000,CE-E
4400,1.26/.01858,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,2.27/.01541,CE-E
4000,r2,CE-E
4400,18.58-24,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,18-5.42,CE-E
4400,18-5.42,CE-E
4400,18/13.42,CE-E
4400,12.58/1000,CE-E
4400,12.58/1000,CE-E
4400,1.89/.01258,CE-E
4400,2.27/.01258,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,1.26/12.58,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,1.26/.01258,CE-E
4400,1.22+2.75+4.79,CE-E
4400,1.22+4.79+2.75,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,2.12*3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,8.76-6.36,CE-E
4400,8.76/3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r2,CE-E
4400,4.3+1.59+1.59,CE-E
4000,r1,CE-E
4400,4.18+1.86+1.55,CE-E
4400,11/220,CE-E
4400,0.05*2.75,CE-E
4400,2-Jan,CE-E
4400,2月17日,CE-E
4400,12/220,CE-E
4400,0.05454545454545454*1,CE-E
4400,12/220,CE-E
4000,r2,CE-E
4400,12/.220,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r2,CE-E
4000,r3,CE-E
4000,r3,CE-E
4400,220+240+150,CE-E
4400,220+240+150,CE-E
4400,12/.6,CE-E
4400,610*12,CE-E
4400,7320/220,CE-E
4400,220+240+150,CE-E
4400,12/610,CE-E
4400,.61*20,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r2,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r3,CE-E
4000,r1,CE-E
4000,r1,CE-E
4000,r1,CE-E
4400,20.5*120,CE-E
4400,.12*20.5,CE-E
4400,16-2.46,CE-E
4400,12-7.06-2.81-4.88,CE-E
4400,16-7.06-2.81-4.88,CE-E
4400,1.2500000000000009/120,CE-E
4400,7.06/.39,CE-E
4400,7.06/390,CE-E
4400,4.88/0.010416666666666675,CE-E
4000,r3,CE-E
