,Unnamed: 0,Text,Label,LabelCategory,Category
3674,41915,if i do mu e=ir then i get 1416 at my e,CRF-F,CRF-F,11
3675,41916,all 3 should be the same,CRF-F,CRF-F,11
3676,41917,guessed 10v,CRF-F,CRF-F,11
3677,41918,so i think our i total is .0047 amps,CRF-F,CRF-F,11
3678,41919,"all the math adds up if our resistors are 470, 150,390, and 690",CRF-F,CRF-F,11
3679,41920,i think i should be 120,CRF-F,CRF-F,11
3680,41921,that divided by the resistance should give curent,CRF-F,CRF-F,11
3681,41922,so our voltage drops need to add up to 11.13 v,CRF-F,CRF-F,11
3682,41923,"I think we use that, put it in V=IR. and alter our R accordingly",CRF-F,CRF-F,11
3683,41924,"all the voltages have to add together. if the voltage thru our 3 resis is 2.25, then 2.25V has to go thru R0",CRF-F,CRF-F,11
3684,41925,so I think the resistance is supposed to be 220 for all the resistors,CRF-F,CRF-F,11
3685,41926,so i think the best choice would be 180,CRF-F,CRF-F,11
3686,41927,try 1k if you need .78 and try 330 if you need 2.56,CRF-F,CRF-F,11
3687,41928,"look here bucko, im set to DCV 20, if thats not volts than im not sure what is",CRF-F,CRF-F,11
3688,41929,Because if we know I and we know each V then we can find Vtot,CRF-F,CRF-F,11
3689,41930,If we go one by one starting with circuit one it should help,CRF-F,CRF-F,11
3690,41931,"Like if they get theirs, then I get mine, then circuit 3 goes",CRF-F,CRF-F,11
3691,41932,"I should have highest R in group, thats all ive got at this point",CRF-F,CRF-F,11
3692,41933,So Circuit one should be able to increase now,CRF-F,CRF-F,11
3693,41934,i think we find the current by setting out resistors to a number,CRF-F,CRF-F,11
3694,41935,"i think because 2.5 is one quarter the total V and each resistor being the same resistance, since there are 4, makes it even",CRF-F,CRF-F,11
3695,41936,i think we calculate the current based on that,CRF-F,CRF-F,11
3696,41937,and then devide our voltage by the curent to find our resistor,CRF-F,CRF-F,11
3697,41938,...we should all have the same voltage right now,CRF-F,CRF-F,11
3698,41939,then we can calculate the battery voltage based on total resistance,CRF-F,CRF-F,11
3699,41940,if you break it between the green wire and the resistor and put the probes in between,CRF-F,CRF-F,11
3700,41941,if we add R0 R1 R2 and R3 we know the battery voltage so we can solve for I,CRF-F,CRF-F,11
3701,41942,Wont that current just change though if we change the resistance,CRF-F,CRF-F,11
3702,41943,that value would equal the voltage in R0,CRF-F,CRF-F,11
3703,41944,Well if we kirchoff the loop our drops will all equal the battery,CRF-F,CRF-F,11
3704,41945,if we add up our resistances with R0 and multiple by I we have V,CRF-F,CRF-F,11
3705,41946,with target values it will be 0.005,CRF-F,CRF-F,11
3706,41947,if we solve for r0 first we can find e easy,CRF-F,CRF-F,11
3707,41948,"Oh, if you click on it it changes, got it",CRF-F,CRF-F,11
3708,41949,i think our r will be the same,CRF-F,CRF-F,11
3709,41950,i think the units may be off,CRF-F,CRF-F,11
3710,41951,So mine is last so it won't change,CRF-F,CRF-F,11
3711,41952,and then use that i for the whole shabang,CRF-F,CRF-F,11
3712,41953,i think it should be each of us at 150 ohms,CRF-F,CRF-F,11
3713,41954,i think we can measure the AMP,CRF-F,CRF-F,11
3714,41955,then we can find v0,CRF-F,CRF-F,11
3715,41956,i think the battery is 13V tho cause if you just measure with the green wire with 1 up you get 13V,CRF-F,CRF-F,11
3716,41957,"wait green, why cant you change resistance? if i click on my resistor i can change its resistance",CRF-F,CRF-F,11
3717,41958,i think something might be wrong with yours cause i dont think it shold be locked,CRF-F,CRF-F,11
3718,41959,"so I measured 4.07V and if the current is 0.009, my R1=452Ohm",CRF-F,CRF-F,11
3719,41960,i think we still have to get to the correct voltage of each resistor,CRF-F,CRF-F,11
3720,41961,current would have to be 0.0159 for green to have 820,CRF-F,CRF-F,11
3721,41962,"Okay, so that means we should end up with the same resistor value.",CRF-F,CRF-F,11
3722,41963,I think my resistor value is about 120 ohms.,CRF-F,CRF-F,11
3723,41964,I think mine is about 1k,CRF-F,CRF-F,11
3724,41965,"Alright. If we all set our resistors to 270 ohms, we should all get 1.5V.",CRF-F,CRF-F,11
3725,41966,"if we have 2 circuit that equal the same amount, that will divide the voltage in half",CRF-F,CRF-F,11
3726,41967,i think each one have our own circuit,CRF-F,CRF-F,11
3727,41968,I think we need to use the V = I*R but idk for sure,CRF-F,CRF-F,11
3728,41969,the unkown voltage i thought would be 5.94,CRF-F,CRF-F,11
3729,41970,total resistance is gonna be all those combined,CRF-F,CRF-F,11
3730,41971,im close but no quite there. My resistor is around 82 and lions should be 560 and tiger 220ish,CRF-F,CRF-F,11
3731,41972,"ok total resistance should be equal to 1100, if r0 is equal to 20% of the voltage drop",CRF-F,CRF-F,11
3732,41973,It is probably 12V,CRF-F,CRF-F,11
3733,41974,"if we all set our resistance to 270, the total voltage will be equal to one of ours * 4",CRF-F,CRF-F,11
3734,41975,ok total voltage should be 13,CRF-F,CRF-F,11
3735,41976,"Okay, the higher I go the more voltage I get. Hey guitar, try increasing yours.",CRF-F,CRF-F,11
3736,41977,if me and piano set ours to  8.2M ohms its basically like nothing is there so horn can just set his to what ever we need it to so we get 4.25v,CRF-F,CRF-F,11
3737,41978,When I change it to 4.7m I get 4.54.,CRF-F,CRF-F,11
3738,41979,So if you take 8 and divide it by 330 you get 0.024 amps right,CRF-F,CRF-F,11
3739,41980,i think we just need to find a common resistor for each of the 3 places but im not entirely sure how to get there,CRF-F,CRF-F,11
3740,41981,all of them i think,CRF-F,CRF-F,11
3741,41982,I think by resistor has to be between 1K 1.5K.,CRF-F,CRF-F,11
3742,41983,im pretty sure if we set our resistances equal to R0 we will all have a 2.5 V drop,CRF-F,CRF-F,11
3743,41984,"so if each resistor has 2.5, they all add to 10",CRF-F,CRF-F,11
3744,41985,"if you are measuring current, i think in this case you have to use the 10A setting",CRF-F,CRF-F,11
3745,41986,Now if we take 0.00965 * R0 (which is 100) we will get the voltage drop across R0,CRF-F,CRF-F,11
3746,41987,"if lion meets the voltage goal then i can do mine, since im 2nd in line",CRF-F,CRF-F,11
3747,41988,"Because we are all in order, if we solve our resistor in a sequential order, that should work",CRF-F,CRF-F,11
3748,41989,"well lets start from the beginning, If I do 1.43 (target)/.0275(A) then I get 52??",CRF-F,CRF-F,11
3749,41990,"Well 3.14+6.71+1.43=11.28V, then 13-11.28 should be 1.72V for R0",CRF-F,CRF-F,11
3750,41991,I is going to be the same for all of them so it should just be 2.25/680,CRF-F,CRF-F,11
3751,41992,Im assuming V=I/R,CRF-F,CRF-F,11
3752,41993,If currents the same acrossed all the resistors cant we just measure it with the multimeter,CRF-F,CRF-F,11
3753,41994,the v should be 17.009259,CRF-F,CRF-F,11
3754,41995,should be,CRF-F,CRF-F,11
3755,41996,i think we need 2358.5 ohms,CRF-F,CRF-F,11
3756,41997,I think v is 10.37,CRF-F,CRF-F,11
3757,41998,that what we were trying earlier. we should be able to calculate R0's v because amps should be the same throughout the circuit,CRF-F,CRF-F,11
3758,41999,"Since we all need equal voltage and the first resistor also needs 3.5V, I believe we need the same resistance as R0",CRF-F,CRF-F,11
3759,42000,"If i set my resistor to 560 ohms I have 6.9 volts and if its set to 680 ohms, it is at 7.32 volts. my goal is 7.23",CRF-F,CRF-F,11
3760,42001,they should all be the same I think,CRF-F,CRF-F,11
3761,42002,"if we add ours together, the voltage drop over the first resistor is 11.47V",CRF-F,CRF-F,11
3762,42003,so the current through our circuit should be about 20mA,CRF-F,CRF-F,11
3763,42004,voltage over R0 should be 4.56,CRF-F,CRF-F,11
3764,42005,current should be .0081428A,CRF-F,CRF-F,11
3765,42006,"well if they are all have the same resistance drop then they shold be the same resistance, what are you ona?",CRF-F,CRF-F,11
3766,42007,i think we gotta do this mathematically....,CRF-F,CRF-F,11
3767,42008,guess its milliamps,CRF-F,CRF-F,11
3768,42009,current should all be the same,CRF-F,CRF-F,11
3769,42010,so 17.6 should hold true for everyone,CRF-F,CRF-F,11
3770,42011,I think that means everything should have the same resistance,CRF-F,CRF-F,11
3771,42012,That means the current should be 4.87 /  270,CRF-F,CRF-F,11
3772,42013,Should be 4.91,CRF-F,CRF-F,11
3773,42014,"Okay, then the current should be 4.91 / 270",CRF-F,CRF-F,11
3774,42015,"So if you divide your target voltage by that value for current, you should get your resistance",CRF-F,CRF-F,11
3775,42016,I got that mine should be about 180,CRF-F,CRF-F,11
3776,42017,If we just use the defaults then we can find the voltages for each of us and the current for the circuit,CRF-F,CRF-F,11
3777,42018,I think it should be 17 V,CRF-F,CRF-F,11
3778,42019,If you break the path and then measure the voltage across the break it returns 17,CRF-F,CRF-F,11
3779,42020,Each resistor should be 220 ohms I guess,CRF-F,CRF-F,11
3780,42021,mine should be 220,CRF-F,CRF-F,11
3781,42022,pot should be 470,CRF-F,CRF-F,11
3782,42023,pan should be 390,CRF-F,CRF-F,11
3783,42024,the current should be the same idk why its different,CRF-F,CRF-F,11
3784,42025,okay explained how to use what we learned last class as a strategy to find the two unknowns,CRF-F,CRF-F,11
3785,42026,if thats the current i think the resistance for r0 would be 1k,CRF-F,CRF-F,11
3786,42027,Thats the very first resistance that is already given I think,CRF-F,CRF-F,11
3787,42028,I think you have to do E=I/R to find I,CRF-F,CRF-F,11
3788,42029,so together thats 9.26V but i think we have to add the voltage from R0 also,CRF-F,CRF-F,11
3789,42030,if thats what we are supposed to do I got 15.55 but you might need to change yours to 1K too first,CRF-F,CRF-F,11
3790,42031,should be 17.94,CRF-F,CRF-F,11
3791,42032,if you lot can get close then let me know,CRF-F,CRF-F,11
3792,42033,"if then, we have 4.032",CRF-F,CRF-F,11
3793,42034,i think we have to change our resistors too,CRF-F,CRF-F,11
3794,42035,if everyone divided their goal voltage by .008,CRF-F,CRF-F,11
3795,42036,it should be your resistor value,CRF-F,CRF-F,11
3796,42037,If that's the case E should be 15.86V,CRF-F,CRF-F,11
3797,42038,"Cause we can't find I unless we have E, but we don't know E",CRF-F,CRF-F,11
3798,42039,Well if V=IxR We can use I=V/R by adding all the voltage and resistances together and using I=V/R maybe?,CRF-F,CRF-F,11
3799,42040,I think it's our best shot right now. I have no idea how else we would calculate it,CRF-F,CRF-F,11
3800,42041,"everything should be the same value, so if that's true we can plug that in for IxR0",CRF-F,CRF-F,11
3801,42042,If I put it down one then i am under,CRF-F,CRF-F,11
3802,42043,i think it represents a resistance thats already on there,CRF-F,CRF-F,11
3803,42044,im using a pretty high resistor so if i decrease it or increase it its gonna jump pretty low/high,CRF-F,CRF-F,11
3804,42045,if i go up we jump to 5v,CRF-F,CRF-F,11
3805,42046,I think E is 8.14 volts,CRF-F,CRF-F,11
3806,42047,So R1 should have the bigger resistance,CRF-F,CRF-F,11
3807,42048,if i go to 390 i get 4.77,CRF-F,CRF-F,11
3808,42049,i believe the sum should be 1000,CRF-F,CRF-F,11
3809,42050,so if we add up ours and subtract it from the total voltage,CRF-F,CRF-F,11
3810,42051,we can get the voltage of r0,CRF-F,CRF-F,11
3811,42052,ok so i think we have to do it one a a time,CRF-F,CRF-F,11
3812,42053,if we all have the same voltage we should have the same resistance,CRF-F,CRF-F,11
3813,42054,we have to add all of them up,CRF-F,CRF-F,11
3814,42055,and that should be Rt,CRF-F,CRF-F,11
3815,42056,so if everyone is at 820 resistance the Rt should be 3280,CRF-F,CRF-F,11
3816,42057,so if we start with 1k r,CRF-F,CRF-F,11
3817,42058,so then we can do what we did last time to find r0 volts,CRF-F,CRF-F,11
3818,42059,i think  thats supposed to be r0 resistance,CRF-F,CRF-F,11
3819,42060,so our current is 3.86 mili amps i think,CRF-F,CRF-F,11
3820,42061,maybe cuz were all trying to get a reading at the same time,CRF-F,CRF-F,11
3821,42062,our Resistors prob have to be diff,CRF-F,CRF-F,11
3822,42063,well it would have to be total resistance,CRF-F,CRF-F,11
3823,42064,it will change every time i change resistance,CRF-F,CRF-F,11
3824,42065,i think we need share voltage now then plus them together,CRF-F,CRF-F,11
3825,42066,so in theory it should be the sum of all our targets,CRF-F,CRF-F,11
3826,42067,if we change all of resistor to150,CRF-F,CRF-F,11
3827,42068,thats gonna be 4 150 resistors,CRF-F,CRF-F,11
3828,42069,well we should have the same,CRF-F,CRF-F,11
3829,42070,"Huh, I think it changes as we all add on our changes",CRF-F,CRF-F,11
3830,42071,should be 220 for you i think,CRF-F,CRF-F,11
3831,42072,it should be same across all those,CRF-F,CRF-F,11
3832,42073,"well according to my current and del V, I should be a 355.799 ohm",CRF-F,CRF-F,11
3833,42074,so if we have 6 ma witrh 4k ohm resistance,CRF-F,CRF-F,11
3834,42075,should be the 68ohm one,CRF-F,CRF-F,11
3835,42076,24 volts was if we used that 4k ohm load,CRF-F,CRF-F,11
3836,42077,so if we inch our way up by adding R,CRF-F,CRF-F,11
3837,42078,maybe we get to our desired V total with the wrong ohms,CRF-F,CRF-F,11
3838,42079,we can find the total resistance we have to reach,CRF-F,CRF-F,11
3839,42080,so if i up mine it should reach 4.52,CRF-F,CRF-F,11
3840,42081,then we know the total resistance between our 3 resistors,CRF-F,CRF-F,11
3841,42082,i think we are supposed to figure out how to get 4.5 volts overall cause all of our circuts are connected,CRF-F,CRF-F,11
3842,42083,if anyone changes anything,CRF-F,CRF-F,11
3843,42084,it changes everyones values,CRF-F,CRF-F,11
3844,42085,"it should by like 560,680 or 820",CRF-F,CRF-F,11
3845,42086,"so if R = 10 for all of ours, the Req = 420",CRF-F,CRF-F,11
3846,42087,Well if we all change ours that's gonna change,CRF-F,CRF-F,11
3847,42088,okay one value might be off then,CRF-F,CRF-F,11
3848,42089,that should work,CRF-F,CRF-F,11
3849,42090,it should be 9/120,CRF-F,CRF-F,11
3850,42091,i think if we all go up one it should be closer,CRF-F,CRF-F,11
3851,42092,that shouldnt be true,CRF-F,CRF-F,11
3852,42093,ok so if red goes up then me and green go down in volts,CRF-F,CRF-F,11
3853,42094,"you guys might need to go above yours, and I might need to bring you down]",CRF-F,CRF-F,11
3854,42095,i think im 2 so i go second hawk are you 3,CRF-F,CRF-F,11
3855,42096,So on 470 it's 2.15 but on the next one up it's like way too high,CRF-F,CRF-F,11
3856,42097,4 came up when we had different ones so maybe two should be the same and another can change it up as a trial,CRF-F,CRF-F,11
3857,42098,if Req 150+r1+r2+r3 and i is 8/150+r1+r2+r3 then its just going to give us 8 for v when you use v=iReq,CRF-F,CRF-F,11
3858,42099,this one should work,CRF-F,CRF-F,11
3859,42100,I think if everybody changes their resistance to 820 ohms we would all have 3.75 V,CRF-F,CRF-F,11
3860,42101,bc if it does then we need a total of only 386,CRF-F,CRF-F,11
3861,42102,All of the currents should be the same,CRF-F,CRF-F,11
3862,42103,oh maybe someone has a break in their circuit so that's changing everybody elses to 0,CRF-F,CRF-F,11
3863,42104,It might be R1,CRF-F,CRF-F,11
3864,42105,so you should just be able to do goal = (your resistance/ 1.98 kohms) * 13 to find your resistanc,CRF-F,CRF-F,11
3865,42106,mine should be at 360 ohms,CRF-F,CRF-F,11
3866,42107,mine should be around 290,CRF-F,CRF-F,11
3867,42108,Should be 7.15,CRF-F,CRF-F,11
3868,42109,i think if we put all of ours to 680 we will get 2.5,CRF-F,CRF-F,11
3869,42110,I think were gonna have to have different resistances,CRF-F,CRF-F,11
3870,42111,yeah if we have to same resistance we'll have the same voltage,CRF-F,CRF-F,11
3871,42112,there has to be a math way to fo this,CRF-F,CRF-F,11
3872,42113,"we just enter one i think, like our voltages right now equal 13.06, so if we choose E to be 14, then r0's voltage would be .94",CRF-F,CRF-F,11
3873,42114,so I think since the current is the same throughout then if we have the same resistance the voltage would be the same,CRF-F,CRF-F,11
3874,42115,i think we might have different once,CRF-F,CRF-F,11
3875,42116,think this might be it,CRF-F,CRF-F,11
3876,42117,it should be IxR,CRF-F,CRF-F,11
3877,42118,the relationship between I and R should be the same for all of them,CRF-F,CRF-F,11
3878,42119,Maybe if all 3 of our resistances add up to 470 it will work,CRF-F,CRF-F,11
3879,42120,I think once hawk changes we might be good,CRF-F,CRF-F,11
3880,42121,Maybe it needs E,CRF-F,CRF-F,11
3881,42122,Upping your resistance decreases your voltage.,CRF-F,CRF-F,11
3882,42123,I think,CRF-F,CRF-F,11
3883,42124,I think when you guys change yours it changes on our screens as well,CRF-F,CRF-F,11
3884,42125,I think messing with the green wires is how we change the voltages,CRF-F,CRF-F,11
3885,42126,We want our current to be 170,CRF-F,CRF-F,11
3886,42127,new theory^,CRF-F,CRF-F,11
3887,42128,Haha dont think our strategy will work from last time,CRF-F,CRF-F,11
3888,42129,so i think that the setting on the meter should be 20 then,CRF-F,CRF-F,11
3889,42130,im the first circuit so I think my resistor needs to be the smallest,CRF-F,CRF-F,11
